"CIT","DIS","DOU","EDI","EHHS","HH050","HHS","HID","HS010","HS020","HS030","HS040","HS050","HS060","HS070","HS080","HS100","HS110","HY010","HY020","HY025","HY030","HY040","HY050","HY060","HY070","HY080","HY090","HY100","HY110","HY120","HY130","HY140","INC","PROV","REG","SOC","UEP","stratum","N_h","n_h","inclusion_prob","design_weight","S"
535,"15","1",-12497.980603084,1.5,2,2,"1741565","1","1","1","2","2","2","1","1","1","2",32812.2975513174,-18746.9709046261,1,7728.47551171458,0,0,0,0,9829.16844412684,0,4091.0461978263,0,1275.21855248835,0,46193.0037056288,15254.653595476,"4","2",15254.653595476,"1","2.1.1",131969,466,0.00353113231137616,283.195278969957,0
468,"13","1",-758.904230065183,1.3,2,2,"2854255","1","1","1","2","2","2","1","1","1","3",185.844145342226,-986.575499084739,1,0,0,0,0,0,0,5.75175635781838,0,0,0,1172.41964442696,0,180.092388984407,"4","2",180.092388984407,"1","2.1.1",131969,466,0.00353113231137616,283.195278969957,0
389,"12","1",27390.9485777764,3,1,5,"1405298","1","1","1","1","1","1","1","1","1","1",85155.1523843877,82172.8457333292,1,0,0,4238.23939867487,2267.3382207667,0,9989.75860690698,342.776095978678,2686.82747814,0,0,295.479172918433,0,68317.0400620604,"4","2",66689.8004500809,"1","2.1.1",131969,466,0.00353113231137616,283.195278969957,0
713,"19","1",34240.9695348323,2.5,1,4,"506774","1","1","1","1","1","1","1","1","1","1",111294.58078475,85602.4238370808,1,3461.31407341805,0,2110.31833326397,0,3068.81086174333,10141.4087136276,109.045897491591,6289.66983821855,0,0,2559.49284554419,16842.9942639061,92403.6829052051,"5","2",5362.27850952479,"1","2.1.1",131969,466,0.00353113231137616,283.195278969957,0
478,"14","1",28965.8527487366,2.3,1,4,"773135","1","1","1","1","1","2","1","1","1","1",89337.8061935265,66621.4613220941,1,0,0,4074.72090267526,0,515.238147547776,10000.2704369836,50.2066316377302,0,0,1202.65722865645,0,21513.6876427759,74697.3700746822,"4","2",4178.37007468217,"1","2.1.1",131969,466,0.00353113231137616,283.195278969957,0
346,"11","1",0,1,1,1,"1564491","1","1","1","2","1","2","1","1","1","1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"4","2",0,"1","2.1.1",131969,466,0.00353113231137616,283.195278969957,0
516,"14","1",5436.87402947266,1.3,1,2,"1367988","1","1","1","2","2","2","1","1","1","1",26692.0810902046,7067.93623831446,1,5729.78299649896,0,0,0,0,10000.1359642483,7516.44908703691,0,0,969.861233297694,0,18654.2836185924,3445.71304242038,"4","2",3445.71304242038,"1","2.1.1",131969,466,0.00353113231137616,283.195278969957,0
380,"12","1",1590.70508670539,2,1,3,"1912746","1","1","1","2","1","1","1","1","1","1",24004.6302578655,3181.41017341079,1,0,0,338.844148312397,0,0,10032.1041762829,0,20572.9031742632,0,0,0,250.316910191588,13633.6819332703,"4","2",1446.27589945247,"1","2.1.1",131969,466,0.00353113231137616,283.195278969957,0
346,"11","1",17829.8631019904,2,1,3,"1562903","1","1","1","1","1","1","1","1","1","1",54259.5163195415,35659.7262039809,1,5041.91951034978,0,2031.66393947336,0,6302.54269130754,9869.01133600622,0,9603.04474314826,0,0,0,8996.74537241236,31014.3788424046,"4","2",264.813346730908,"1","2.1.1",131969,466,0.00353113231137616,283.195278969957,0
460,"13","1",17464.3291590689,2.3,1,4,"757607","1","1","1","1","1","2","1","1","1","1",53576.5744518124,40167.9570658585,1,0,0,2488.96074872382,0,2689.78461967036,10065.5432072468,0,1538.19634975214,0,1641.59448304038,0,10228.8265531614,38332.2858761714,"4","2",5405.28587617143,"1","2.1.1",131969,466,0.00353113231137616,283.195278969957,0
479,"14","1",12331.3799772567,1.5,1,2,"1347578","1","1","1","2","1","2","1","1","1","1",20369.2050252834,18497.0699658851,1,0,0,0,0,0,9931.03570630774,4543.62662863437,0,0,1872.13505939824,0,0,5894.54269034125,"4","2",5894.54269034125,"1","2.1.1",131969,466,0.00353113231137616,283.195278969957,0
778,"20","1",27453.454417694,2.8,1,5,"2865885","1","1","1","1","1","1","1","1","1","1",90692.0849915851,76869.6723695433,1,0,0,0,167.505816955133,0,10000.109553989,1719.20457413778,495.281798458453,0,1226.31317922993,3298.19811563238,8802.61952872108,78805.2650465032,"5","2",17518.182827137,"1","2.1.1",131969,466,0.00353113231137616,283.195278969957,0
658,"18","1",6.32648481698241,1.5,1,2,"869272","1","1","1","2","2","2","1","1","1","1",9.48972722547362,9.48972722547362,1,0,0,0,0,0,0,9.48972722547362,0,0,0,0,0,0,"5","2",0,"1","2.1.1",131969,466,0.00353113231137616,283.195278969957,0
702,"19","1",44.2989650257899,1.3,1,2,"1779864","1","1","1","2","1","2","1","1","1","2",57.5886545335269,57.5886545335269,1,0,0,0,0,0,0,57.5886545335269,0,0,0,0,0,0,"5","2",0,"1","2.1.1",131969,466,0.00353113231137616,283.195278969957,0
516,"14","1",8720.33590590228,1.5,1,2,"1368443","1","1","1","2","1","1","1","1","1","1",25349.6788582956,13080.5038588534,1,0,0,0,0,0,10022.6800363511,0,5655.13679683609,0,2523.7103614398,0,4090.32784116633,15326.9988219446,"4","2",316.998821944557,"1","2.1.1",131969,466,0.00353113231137616,283.195278969957,0
510,"14","1",28064.8268381402,2.3,1,4,"3403295","1","1","1","1","1","1","1","1","1","1",70726.2157671052,64549.1017277224,1,14289.0792715152,0,12743.8492402325,9570.17959910888,0,10027.9566682875,205.750361402831,0,0,1287.99343276132,3963.49074284827,925.629863773284,23889.4006265583,"4","2",9168.40062655833,"1","2.1.1",131969,466,0.00353113231137616,283.195278969957,0
767,"20","1",11630.7940198995,2,1,3,"1713414","1","1","1","1","1","2","1","1","1","1",24601.368881486,23261.5880397991,1,0,0,0,0,0,9992.84338923171,0,492.293367827125,0,847.487473859787,0,0,14608.5254922543,"5","2",12923.5254922543,"1","2.1.1",131969,466,0.00353113231137616,283.195278969957,0
649,"17","1",22484.8926941621,1.8,1,3,"1993165","1","1","1","1","1","1","1","1","1","1",40666.1337511443,40472.8068494918,1,0,0,0,0,0,9819.24064345658,553.307510943129,0,0,193.326901652454,0,0,30293.5855967446,"5","2",181.585596744558,"1","2.1.1",131969,466,0.00353113231137616,283.195278969957,0
435,"13","1",51436.8773238699,2.6,1,5,"3624296","1","1","1","1","1","1","1","1","1","1",150892.288588389,133735.881042062,1,0,0,3234.63698035668,248.51674116231,0,9964.73497860134,55967.9163342418,0,0,2007.13410154795,2892.65635617041,12256.6170886083,81476.4835540264,"4","2",160.483554026387,"1","2.1.1",131969,466,0.00353113231137616,283.195278969957,0
645,"17","1",24185.4920389526,2.5,1,4,"1612573","1","1","1","2","1","1","1","1","1","1",68625.9213475501,60463.7300973815,1,0,0,2066.94315126869,362.366364792089,0,9967.92948562652,92.7211661673756,6141.15400115845,0,434.318516260732,404.324472987591,1182.3942597619,56135.9611796955,"5","2",1220.96117969546,"1","2.1.1",131969,466,0.00353113231137616,283.195278969957,0
392,"12","1",8628.06565381434,1.3,1,2,"2489156","1","1","1","2","1","2","1","1","1","2",12964.175601799,11216.4853499586,1,7905.10966213862,0,0,0,0,0,0,0,0,468.852728556816,0,1278.83752328359,5059.06593966042,"4","2",5059.06593966042,"1","2.1.1",131969,466,0.00353113231137616,283.195278969957,0
773,"20","1",16248.2573248605,1.5,1,2,"1634689","2","2","2","1","1","1","1","1","1","3",30595.0278015727,24372.3859872907,1,0,0,0,0,0,0,26341.8360041349,5094.24077975908,0,1128.40103452288,0,0,4253.19179743777,"5","2",276.19179743777,"1","2.1.1",131969,466,0.00353113231137616,283.195278969957,0
358,"11","1",38088.4414295402,2.6,1,5,"2976761","2","2","2","1","1","1","1","1","1","1",99029.9477168045,99029.9477168045,1,0,0,29039.4835540639,0,0,9839.75335285068,320.514028872848,0,0,0,0,0,59830.196781017,"4","2",4262.19678101703,"1","2.1.1",131969,466,0.00353113231137616,283.195278969957,0
346,"11","1",23589.3482123686,1.5,1,2,"1562532","1","1","1","1","1","1","1","1","1","1",36152.9397539905,35384.022318553,1,0,0,0,3683.71467746224,0,9983.43453342095,274.263599782982,0,0,768.917435437553,0,0,22211.5269433244,"4","2",12085.5269433244,"1","2.1.1",131969,466,0.00353113231137616,283.195278969957,0
741,"20","1",36709.5564747851,2.8,1,5,"1525667","1","1","1","2","1","1","1","1","1","1",115526.463807586,102786.758129398,1,0,0,4917.74475852085,0,0,9936.40249958262,131.750402490853,0,0,1320.94930569557,2137.17173903948,9281.58463345273,100540.566146992,"5","2",44119.5661469916,"1","2.1.1",131969,466,0.00353113231137616,283.195278969957,0
649,"17","1",57432.8786564336,1,1,1,"1992158","1","1","1","1","1","1","1","1","1","1",67773.5616274634,57432.8786564336,1,8187.55649231048,0,0,0,0,10133.6010101251,110.020744665968,232.836305581513,0,0,0,10107.8466654484,49342.3833803619,"5","2",29.6271857834375,"1","2.1.1",131969,466,0.00353113231137616,283.195278969957,0
346,"11","1",17657.7710780404,1.5,1,2,"1562559","1","1","1","1","1","2","1","1","1","1",30539.339574775,26486.6566170606,1,0,0,3228.43332645603,0,5708.44670894325,9892.04898672178,0,0,0,2363.04687676559,0,1689.63608094879,11710.4105526539,"4","2",209.410552653903,"1","2.1.1",131969,466,0.00353113231137616,283.195278969957,0
777,"20","1",22275.4275672253,2,1,3,"2440255","1","1","1","1","1","2","1","1","1","1",46933.5884849117,44550.8551344507,1,7245.45404625172,0,1548.10991256461,0,0,10101.6019504517,611.468590186909,0,0,2382.73335046107,0,0,27426.9539854568,"5","2",316.953985456754,"1","2.1.1",131969,466,0.00353113231137616,283.195278969957,0
482,"14","1",36354.1692214306,1,1,1,"650402","1","1","1","1","1","1","1","1","1","1",36354.1692214306,36354.1692214306,1,0,0,0,0,0,9808.46690004691,0,0,0,0,0,0,26545.7023213837,"4","2",31.702321383669,"1","2.1.1",131969,466,0.00353113231137616,283.195278969957,0
346,"11","1",14938.9652593546,1.5,1,2,"1562899","1","1","1","1","1","1","1","1","1","1",23746.3362578927,22408.4478890319,1,9504.23312388176,0,0,0,0,10166.7435846291,470.095364769925,0,0,0,0,1337.88836886078,3605.26418461184,"4","2",3605.26418461184,"1","2.1.1",131969,466,0.00353113231137616,283.195278969957,0
735,"19","1",16355.1644132257,1.5,1,2,"909537","2","2","2","1","1","1","1","1","1","3",25377.5956741398,24532.7466198385,1,0,0,0,0,0,10009.2215105891,953.368547428306,0,0,498.443576223517,0,346.405478077754,14415.0056161224,"5","2",36.0056161223771,"1","2.1.1",131969,466,0.00353113231137616,283.195278969957,0
380,"12","1",133.140415873731,1.3,1,2,"1912428","1","1","1","2","1","2","1","1","1","2",173.082540635851,173.082540635851,1,0,0,0,0,0,0,173.082540635851,0,0,0,0,0,0,"4","2",0,"1","2.1.1",131969,466,0.00353113231137616,283.195278969957,0
516,"14","1",6783.18105717397,1.5,1,2,"1365860","1","1","1","2","2","2","1","1","1","1",21956.1143363287,10174.771585761,1,0,0,0,0,776.943452155683,9874.97250214219,3701.86967923092,7335.91030637975,0,1958.67619914743,0,2486.75624504061,7602.32870279994,"4","2",3737.32870279994,"1","2.1.1",131969,466,0.00353113231137616,283.195278969957,0
468,"13","1",62890.916905066,1,1,1,"2853588","1","1","1","1","1","1","1","1","1","1",64975.9725807008,62890.916905066,1,2468.32171353,0,0,0,0,10177.4356737733,28803.2752355198,0,0,2085.05567563479,0,0,23526.9399578777,"4","2",155.939957877696,"1","2.1.1",131969,466,0.00353113231137616,283.195278969957,0
504,"14","1",30188.7210263157,2.1,1,4,"2398558","1","1","1","1","1","1","1","1","1","1",70528.7069377478,63396.314155263,1,365.965066003156,0,2180.26352988882,2002.31371525642,0,10199.0928515792,0,3261.32868176805,0,0,2228.11589735933,1642.94820335746,55781.0717750203,"4","2",287.356216499191,"1","2.1.1",131969,466,0.00353113231137616,283.195278969957,0
346,"11","1",17182.1464335505,1.5,1,2,"1561949","1","1","1","1","1","2","1","1","1","1",37425.8353642743,25773.2196503258,1,4532.69367100614,0,0,0,4493.53904001093,9907.70584614947,0,0,0,1125.79218976567,0,10526.8235241828,18491.8968071077,"4","2",1258.89680710773,"1","2.1.1",131969,466,0.00353113231137616,283.195278969957,0
478,"14","1",28297.7054858491,2.5,1,4,"770879","1","1","1","1","1","1","1","1","1","1",117320.64755368,70744.2637146226,1,5889.07902381863,0,1166.91137628404,0,0,9931.42910329625,129.898747339041,6357.65672085646,0,1251.42498525234,4119.34141910193,34847.9607138464,100203.329302942,"4","2",1629.32930294186,"1","2.1.1",131969,466,0.00353113231137616,283.195278969957,0
435,"13","1",9272.48906897617,1,1,1,"3626580","1","1","1","1","1","1","1","1","1","1",15362.2779812152,9272.48906897617,1,0,0,0,0,0,9972.84156670794,0,2339.32492170047,0,1649.18487770735,0,2101.27911283119,5389.43641450724,"4","2",5389.43641450724,"1","2.1.1",131969,466,0.00353113231137616,283.195278969957,0
736,"19","1",6256.82112941688,1,1,1,"3359086","1","1","1","2","1","2","1","1","1","2",12377.2440301226,6256.82112941688,1,6335.37213706002,0,0,0,0,0,0,3768.74510317327,0,0,0,2351.67779753244,6041.87189306257,"5","2",6041.87189306257,"1","2.1.1",131969,466,0.00353113231137616,283.195278969957,0
483,"14","1",116738.898850329,2.1,1,4,"3249858","1","1","1","1","1","1","1","1","1","1",261703.393756368,245151.687585692,1,0,0,1958.02543118675,14.1158369285613,0,10162.053395994,4849.4384444453,806.343314388813,0,1920.01490103307,0,13825.3479552546,244719.760647813,"4","2",12097.7826288645,"1","2.1.1",131969,466,0.00353113231137616,283.195278969957,0
436,"13","1",170371.951714267,2,1,3,"2341220","1","1","1","1","1","1","1","1","1","1",344527.145895274,340743.903428534,1,6091.98105595305,0,4362.93407990011,14051.9411748073,0,9941.35251175612,2197.58440903632,0,0,1430.97466166374,0,2352.26780507628,307881.352663821,"4","2",3826.55042421359,"1","2.1.1",131969,466,0.00353113231137616,283.195278969957,0
733,"19","1",24266.2641927673,1.3,1,2,"928595","1","1","1","2","1","1","1","1","1","1",35924.7429824628,31546.1434505975,1,8666.64495691106,0,0,0,2671.38361771964,10070.847327169,0,0,0,1241.52989457354,0,3137.06963729177,14515.8670806631,"5","2",14515.8670806631,"1","2.1.1",131969,466,0.00353113231137616,283.195278969957,0
658,"18","1",4988.70430345928,1.5,2,2,"870200","2","2","2","2","1","2","1","1","1","3",16400.1783921445,7483.05645518893,1,0,0,0,2046.20417702771,0,10090.9055331722,0,7100.35539078448,0,427.714750106083,0,1389.05179606505,4263.06868194464,"5","2",245.068681944637,"1","2.1.1",131969,466,0.00353113231137616,283.195278969957,0
358,"11","1",0,1,1,1,"2974812","1","1","1","1","1","2","1","1","1","1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"4","2",0,"1","2.1.1",131969,466,0.00353113231137616,283.195278969957,0
695,"18","1",30514.4573317783,1.5,1,2,"3551097","1","1","1","1","1","1","1","1","1","1",45771.6859976675,45771.6859976675,1,0,0,0,0,0,9991.88748784363,22231.0298422225,0,1327.67966399735,0,0,0,12221.089003604,"5","2",12221.089003604,"1","2.1.1",131969,466,0.00353113231137616,283.195278969957,0
635,"17","1",34360.6633686418,1,1,1,"697487","1","1","1","1","1","1","1","1","1","1",35974.9222570993,34360.6633686418,1,0,0,0,0,0,10020.9222570993,0,0,0,1614.25888845755,0,0,25954,"5","2",0,"1","2.1.1",131969,466,0.00353113231137616,283.195278969957,0
613,"17","1",125659.979435161,3.3,1,6,"1235201","1","1","1","1","1","1","1","1","1","1",138225.977378677,138225.977378677,3,0,2341.26601143973,4268.48370799139,204.245557718852,0,10035.5941361748,162.066307567025,0,0,0,0,0,121214.321657785,"5","2",3380.72498661371,"1","2.1.1",131969,466,0.00353113231137616,283.195278969957,0
540,"15","1",1573.62454658269,1,1,1,"2974447","1","1","1","2","1","1","1","1","1","2",7071.06111758874,1573.62454658269,1,2444.21258157709,0,0,0,0,0,0,5301.97349695787,0,0,0,195.463074048189,4626.84853601165,"4","2",56.8485360116512,"1","2.1.1",131969,466,0.00353113231137616,283.195278969957,0
428,"13","1",10723.0284869984,1.5,1,2,"3159060","1","1","1","2","1","2","1","1","1","2",20667.6369607453,16084.5427304976,1,0,0,0,0,0,10054.001485277,0,0,0,2302.78598895557,951.085275127997,1329.22296616413,10613.6354754683,"4","2",6150.63547546828,"1","2.1.1",131969,466,0.00353113231137616,283.195278969957,0
436,"13","1",19789.3984105997,2.3,1,4,"2342813","1","1","1","1","1","1","1","1","1","1",47234.3615346517,45515.6163443794,1,0,0,2153.90707722628,284.36397169922,0,10181.0376076959,921.239713328741,0,0,1226.58997931179,492.155210960524,0,33693.8131647015,"4","2",168.05541098732,"1","2.1.1",131969,466,0.00353113231137616,283.195278969957,0
773,"20","1",34282.4846322103,1.5,1,2,"1634518","1","1","1","1","1","1","1","1","1","1",58554.1809916226,51423.7269483154,1,0,0,1308.24394122702,0,0,9963.22827767581,0,5914.80296296161,0,1171.05319549339,0,44.5978848522529,47282.7087727198,"5","2",105.708772719819,"1","2.1.1",131969,466,0.00353113231137616,283.195278969957,0
651,"17","1",9532.92825042973,4,1,7,"1268250","1","1","1","2","1","2","1","1","1","1",54350.9407357368,38131.7130017189,1,7970.64845577441,1514.0243470603,3074.24657758007,0,0,9817.60907536373,0,7262.42060313032,0,0,0,8956.80713088761,31974.4122799583,"5","2",12219.4122799583,"1","2.1.1",131969,466,0.00353113231137616,283.195278969957,0
567,"15","1",10768.7883756133,2,1,3,"3620353","1","1","1","1","1","1","1","1","1","1",22785.5193584253,21537.5767512267,1,0,0,1327.949309082,3279.52312467498,0,10056.3515156507,529.871003022045,0,0,1247.94260719856,0,0,7591.82440599549,"4","2",4272.82440599549,"1","2.1.1",131969,466,0.00353113231137616,283.195278969957,0
620,"17","1",18804.5798099849,1.8,1,3,"3582009","1","1","1","1","1","2","1","1","1","1",36477.5399942522,33848.2436579728,1,6597.80434376597,0,0,291.20569992132,0,9946.06432225555,343.403108419802,2629.29633627939,0,0,0,0,19299.0625198896,"5","2",293.062519889558,"1","2.1.1",131969,466,0.00353113231137616,283.195278969957,0
510,"14","1",62057.0626220703,2.3,1,4,"3402005","1","1","1","1","1","1","1","1","1","1",146381.756821308,142731.244030762,1,0,0,2792.97980295162,1140.76648241799,0,9968.68943693116,137.991166110139,0,0,0,2629.37696954909,1021.13582099734,132341.329932897,"4","2",456.329932897193,"1","2.1.1",131969,466,0.00353113231137616,283.195278969957,0
702,"19","1",28078.166737457,2.3,1,4,"1780146","1","1","1","1","1","1","1","1","1","1",76109.2143394272,64579.7834961511,1,9067.78853895444,0,4526.94809345244,13332.6966377671,0,9860.73549631983,0,0,0,1017.01843208903,0,10512.4124111872,39321.0455729334,"5","2",177.045572933382,"1","2.1.1",131969,466,0.00353113231137616,283.195278969957,0
509,"14","1",-815.203611961802,1.3,1,2,"2496692","1","1","1","1","1","1","1","1","1","1",162.137407686627,-1059.76469555034,1,0,0,0,0,0,0,0,0,0,1221.90210323697,0,0,162.137407686627,"4","2",162.137407686627,"1","2.1.1",131969,466,0.00353113231137616,283.195278969957,0
446,"13","1",1340.55644651294,1,1,1,"2714649","1","1","1","2","1","2","1","3","1","2",3004.58966603301,1340.55644651294,1,0,0,0,0,0,0,0,0,0,1570.93287263312,0,93.1003468869627,3004.58966603301,"4","2",151.589666033015,"1","2.1.1",131969,466,0.00353113231137616,283.195278969957,0
358,"11","1",5090.48390399448,2.5,2,4,"2977567","2","2","2","2","1","2","1","1","1","3",48848.7757929001,12726.2097599862,1,0,0,2209.73235235028,0,0,10068.0347186513,115.397199429339,8234.51488301181,0,0,0,27888.0511499021,36455.6115224692,"4","2",25099.6115224692,"1","2.1.1",131969,466,0.00353113231137616,283.195278969957,0
613,"17","1",29379.1688178088,2,1,3,"1235431","2","2","2","1","1","2","1","1","1","2",68416.8467826016,58758.3376356177,1,6203.22083675754,0,4485.01125444026,0,0,9947.6553269662,52.1816563813179,9515.95524106762,0,142.553905916302,0,0,47728.7777080563,"5","2",16416.7777080562,"1","2.1.1",131969,466,0.00353113231137616,283.195278969957,0
